=== New session: 2025-08-19 23:44:44 ===
Episode,Distance,Reward,Steps
11.857140577498065,-4229.962164759887,1000
27.95650829961798,-5914.3901616272615,1000
7.609862526772922,-3472.0681713567237,1000
38.75292474840232,-6497.266427141984,1000
20.24467166989707,-4446.8356449042385,1000
19.302178997888504,-3954.685520784802,1000
47.71530635570801,-6156.303231383158,1000
14.907089435230466,-3715.045020799669,1000
36.19839279374887,-6147.540963187235,1000
10.80718867838832,-4926.667328097461,1000
33.95654666737834,-6157.102733124128,1000
33.09061664692739,-6029.299073969031,1000
39.83307880139797,-4243.895442911249,1000
34.77974905083909,-7992.736325241959,1000
44.00167846298049,-6223.068377317588,1000
7.322087838632257,-4942.050805503037,1000
25.684711538908402,-5351.361549191456,1000
43.16725157520902,-8103.041992180336,1000
20.11318149722567,-3129.303658521447,1000
2.986371075318992,-2002.0948005231248,786
45.84153833639729,-6797.097264872234,1000
16.59592822772477,-3682.9370028851527,1000
29.4181066956227,-7166.690572279629,1000
7.082298493475077,-4361.525022508463,1000
2.9838140324225546,-533.0390095974722,948
11.900097791069362,-1815.2735722738348,516
37.347513722917355,-6437.4340237186425,1000
41.087599135528045,-6252.183805232379,1000
24.418426690182365,-5272.927014802331,768
28.58046365621495,-6144.3955777960045,676
13.370873843431538,-2993.2164597690703,1000
12.950105744283931,-1864.2448886366144,1000
6.31714802996841,-2757.4463541684727,1000
58.08559790618498,-5555.495192088135,551
45.93234965919464,-6357.71303221048,1000
34.144314476667454,-7188.896807555881,1000
21.352872903445682,-6244.970555077516,1000
17.48201769697091,-3357.772607286862,1000
3.7720055700929684,-2544.5858977163293,1000
19.306666547812938,-5771.600376170392,1000
34.6027118302261,-3788.729141883118,1000
4.249191187853612,-3029.5722774361757,1000
14.159537195297057,-3395.997653944171,1000
10.29154056736492,-426.98665420903353,1000
30.75996990506288,-5667.863392594155,1000
7.37165308776811,-1959.556096178648,1000
8.879931810215409,-1100.6921194032436,1000
9.93597433085533,-1505.5196981440452,1000
12.87380810474934,-1790.133429861309,1000
2.949606693267724,-44.32779274946506,835
4.572281052287488,-732.6426653838711,1000
2.9934913765723894,-1205.0706313912099,843
4.805403159680295,-3572.697093098896,1000
2.9949120170384798,364.4963841978499,357
3.002402966011561,-1268.8473956644702,1000
2.952665527236975,528.0252484302291,399
13.36869357762218,-3110.362768663651,1000
8.901120258709597,-2343.8785942211794,1000
2.9371698855427306,-1659.3466789682357,864
25.34200905466057,-2648.07860993052,1000
2.9757234472088014,-253.08872131060355,666
2.999971734409234,575.4737977884182,502
2.97284483513147,-1124.0062102240788,678
2.988155383557152,-56.53445911006702,425
6.007199368706421,-2426.7526427470084,1000
2.983324242761311,125.32683678241881,966
6.618860387919725,-783.431722490611,1000
25.667354866747353,-3019.1324962536537,1000
2.954400403254683,445.8434081922482,518
2.9970782315142768,-33.22322814639165,600
2.992831156043469,512.0035659892707,703
2.99022704460504,184.5522399553787,611
11.493434901336352,-512.6667639622343,1000
2.994547756061359,-20.78466334738755,795
2.9891754167182394,430.8444210938619,368
2.991143330885554,348.73056694984126,453
2.9790517636418454,455.3069148811453,80
2.992696369113285,-495.3907171901218,827
2.9529552677552693,545.2565293163876,551
2.9860004983738913,405.87769224445776,504
2.956717039291041,565.9819370868082,199
2.974932599041289,-235.03619385836168,503
2.986507694917842,49.93518922550891,938
17.916758003347997,-4477.954344502597,1000
2.973770207368574,136.6513666204582,671
2.9583666528848145,469.37412892969115,490
2.9840336194228603,-261.50510618999954,989
5.354851163585658,-903.8212822195798,1000
2.9989400576673453,228.63041713200465,299
2.9723828442509657,303.0651161115669,327
4.043522579182982,-281.8076205607507,1000
2.978946322233436,559.732374573069,220
3.7919629530150956,-1433.752587736536,1000
2.982095439583265,228.04962601227408,944
2.990447227827452,-923.9406381219455,431
7.3582405970882,-2852.924166746525,1000
4.2893729922630035,-1859.5199847292224,1000
16.639659673020645,-1991.1420192591715,1000
2.987578435252345,-567.8343985110446,835
2.9665618863081265,379.7288360088007,417
4.887156174924852,-465.5079471737715,1000
3.92294863753403,-2558.4601019821607,1000
4.291451645539739,-2284.1079328341634,1000
2.9887283369466524,56.22676324493284,909
2.9978966667856737,293.5445741339862,514
38.42767595798939,-3936.5750899880854,1000
2.9737185265505066,538.6385899156919,411
2.99226933929479,149.47703447095319,502
2.9678357222438225,-204.20747175047939,979
2.9337696341845794,548.0811392891624,143
5.7343589104347945,-1227.5419290247607,1000
2.99471250769882,-277.43575662813635,656
3.755838123439823,-2159.561186903891,1000
9.205576749766834,-1455.7094533774684,1000
2.9829322898920094,609.5036260121391,189
4.137437594514545,-1128.0025128772745,1000
15.761114875625447,-4426.49741253451,1000
2.995939991143013,-199.5375001355235,431
2.9799559057290756,50.287391265973156,847
2.984440998533415,-314.79889939841826,652
2.994208562633807,425.97259473068243,678
2.9639499354411845,397.8007795360956,755
2.9850750906066095,-139.8071304903359,360
2.9851346411494597,604.372817193544,308
2.975745816129153,-1669.0168124781126,782
9.536375755215243,-2963.6641388438943,1000
3.1290057667161797,-2482.668848465485,1000
6.237649344776896,-2050.8578682238476,1000
7.091608696650903,-1246.8123145841594,1000
2.9688678398613373,-422.2299881602038,729
2.980711980716152,109.18307294829117,444
2.9851052588199543,-1203.8707449518251,951
2.9896589830844658,-162.16522405403396,394
2.9509763855938993,403.3351979566017,823
2.983025494266921,20.99692366174378,534
10.574132232302276,-3375.4720773769413,1000
2.97596616308588,165.37793166524648,961
2.9887668377009535,437.31874858219066,789
17.071738207696924,-1876.7305628559845,1000
2.9909791696057932,166.9999576382719,341
2.986953970770512,-950.2683855362734,746
5.152991875344406,-379.1373961513905,1000
2.9728595568412315,-958.2033363960184,599
2.99972877180561,-143.3108385492368,685
2.973374759549128,-171.82031817874474,733
2.983909475316744,9.993261727775177,646
2.994962496199907,256.59074577364726,633
