2.9381935028684585,4430.390588401173
2.954775556026313,2010.2675085581
2.8791222625668906,2471.7049664842248
2.843749454955572,2790.133640023419
2.971949366373744,4924.870180492242
3.293200296120614,11673.543954818428
2.9060139762904265,4309.216683826722
2.9493089774824086,3349.7372327916523
2.9924827704332158,2206.1235231560922
2.9499251232045594,3507.0190360808156
2.972151594931252,3796.205948047586
5.703118357672637,2257.4356255501734
2.9533080129990417,3605.374702234001
2.984868059344771,3085.5030330772524
2.972420261613835,3968.0228396974103
3.267200516774788,10303.572780429617
3.218928712612537,10472.878246427554
2.956122884671978,2111.5418778309026
3.259998656613805,11202.513626514377
2.924285107829918,2122.2035518465946
2.927403732846733,3569.0034729142903
2.981544284954753,2621.4540121348696
3.284714063780886,10821.401620929144
2.927490449450081,4957.9870743187685
2.9177612419583228,3339.293255224939
2.984225595621393,3580.972246398917
3.362202986385307,3333.782114553107
2.9488362644864448,2874.9774778846822
2.97323702361505,3587.3423984254277
2.9959742752438694,3180.7939436634224
3.2261617256408806,10935.733971467955
